,id,screen_name,complete_name,description,verified,crawled_at,location,url,created_at,tweet_count,listed_count,favs_count,followers_count,following_count,bot,user_type
2363050140,2363050140,YolondaDerrow,Yolonda Derrow,,,2014-05-04 00:22:00,,,Wed Feb 26 18:36:41 +0000 2014,53,0,0,3,44,True,Spambot_2
2364755130,2364755130,MarielaSteen,Mariela Steen,,,2014-05-04 00:22:00,,,Thu Feb 27 23:07:14 +0000 2014,63,0,0,1,40,True,Spambot_2
2364455509,2364455509,DonettaEberwein,Donetta Eberwein,,,2014-05-05 00:22:00,,,Thu Feb 27 17:14:53 +0000 2014,48,0,0,7,38,True,Spambot_2
2363228011,2363228011,AlizaOsmon,Aliza Osmon,,,2014-05-05 00:22:00,,,Wed Feb 26 21:39:36 +0000 2014,42,0,0,6,40,True,Spambot_2
2363128058,2363128058,StasiaRitchko,Stasia Ritchko,,,2014-05-04 00:22:00,,,Wed Feb 26 19:53:13 +0000 2014,106,0,0,4,76,True,Spambot_2
2363016140,2363016140,MelidaAcord,Melida Acord,,,2014-05-05 00:22:00,,,Wed Feb 26 18:01:35 +0000 2014,58,0,0,3,37,True,Spambot_2
2364358770,2364358770,LateshaUnthank,Latesha Unthank,,,2014-05-04 00:22:00,,,Thu Feb 27 15:57:12 +0000 2014,53,0,0,7,44,True,Spambot_2
2363021029,2363021029,LahomaFouts,Lahoma Fouts,,,2014-05-04 00:22:00,,,Wed Feb 26 17:59:45 +0000 2014,63,0,0,2,34,True,Spambot_2
2364796801,2364796801,MelissiaJanda,Melissia Janda,,,2014-05-04 00:22:00,,,Thu Feb 27 23:44:32 +0000 2014,55,1,0,3,26,True,Spambot_2
2362996016,2362996016,EvaGlasford,Eva Glasford,,,2014-05-04 00:22:29,,,Wed Feb 26 17:43:26 +0000 2014,63,0,0,3,32,True,Spambot_2
2363128404,2363128404,TaishaEngholm,Taisha Engholm,,,2014-05-04 00:22:01,,,Wed Feb 26 19:56:13 +0000 2014,54,0,0,5,32,True,Spambot_2
2370827000,2370827000,TorrieMainville,Torrie Mainville,,,2014-05-04 00:22:01,,,Mon Mar 03 19:08:48 +0000 2014,62,0,0,6,34,True,Spambot_2
2366163590,2366163590,ZoilaChriss,Zoila Chriss,,,2014-05-04 00:22:01,,,Fri Feb 28 22:24:25 +0000 2014,66,0,0,4,36,True,Spambot_2
2428821159,2428821159,RadioReek,Tall Reek,#YouGoochiePoochie,,2014-05-04 00:22:01,DMV,,Sat Mar 22 12:17:35 +0000 2014,285,0,0,13,38,True,Spambot_2
2364510541,2364510541,CarlynMichelli,Carlyn Michelli,,,2014-05-04 00:22:01,,,Thu Feb 27 18:07:31 +0000 2014,61,0,0,4,41,True,Spambot_2
2364858554,2364858554,JesusGusler,Jesus Gusler,,,2014-05-04 00:22:01,,,Fri Feb 28 01:03:14 +0000 2014,49,0,0,4,42,True,Spambot_2
2368768706,2368768706,DoriZalenski,Dori Zalenski,,,2014-05-05 00:22:00,,,Sun Mar 02 11:53:51 +0000 2014,53,0,0,3,38,True,Spambot_2
2372960006,2372960006,AnnikaMoreles,Annika Moreles,,,2014-05-04 00:22:01,,,Wed Mar 05 01:20:24 +0000 2014,49,0,0,4,43,True,Spambot_2
2370485334,2370485334,OlaBroadnax,Ola Broadnax,,,2014-05-04 00:22:01,,,Mon Mar 03 14:21:24 +0000 2014,54,0,0,4,38,True,Spambot_2
2372253000,2372253000,MadelaineLeamon,Madelaine Leamon,,,2014-05-04 00:22:01,,,Tue Mar 04 18:25:25 +0000 2014,55,0,0,2,40,True,Spambot_2
2366299790,2366299790,MercyPrevo,Mercy Prevo,,,2014-05-04 00:22:01,,,Sat Mar 01 00:55:54 +0000 2014,46,0,0,2,43,True,Spambot_2
2360300083,2360300083,CristinaReels,Cristina Reels,,,2014-05-04 00:22:29,,,Tue Feb 25 01:32:17 +0000 2014,55,0,0,4,30,True,Spambot_2
2368639482,2368639482,LeighSpaziano,Leigh Spaziano,,,2014-05-05 00:22:00,,,Sun Mar 02 09:55:03 +0000 2014,59,0,0,2,37,True,Spambot_2
2370488137,2370488137,MuoiSchrandt,Muoi Schrandt,,,2014-05-04 00:22:01,,,Mon Mar 03 14:16:32 +0000 2014,54,0,0,4,38,True,Spambot_2
2363231682,2363231682,HiediBalaban,Hiedi Balaban,,,2014-05-04 00:22:01,,,Wed Feb 26 21:53:32 +0000 2014,55,0,0,7,41,True,Spambot_2
2365636933,2365636933,DwanaVanoort,Dwana Vanoort,,,2014-05-04 00:22:01,,,Fri Feb 28 13:46:27 +0000 2014,50,0,0,1,39,True,Spambot_2
2363989344,2363989344,MicaSangi,Mica Sangi,,,2014-05-04 00:22:01,,,Thu Feb 27 10:47:53 +0000 2014,60,0,0,7,42,True,Spambot_2
2370928556,2370928556,BibiSignor,Bibi Signor,,,2014-05-04 00:22:01,,,Mon Mar 03 20:50:32 +0000 2014,63,0,0,5,38,True,Spambot_2
2365504790,2365504790,MiHeron,Mi Heron,,,2014-05-04 00:22:01,,,Fri Feb 28 12:02:24 +0000 2014,61,0,0,6,43,True,Spambot_2
2370782887,2370782887,RickieCaine,Rickie Caine,,,2014-05-04 00:22:01,,,Mon Mar 03 18:20:58 +0000 2014,58,0,0,4,39,True,Spambot_2
2368601821,2368601821,HilaryStomberg,Hilary Stomberg,,,2014-05-04 00:22:01,,,Sun Mar 02 09:10:26 +0000 2014,55,0,0,6,36,True,Spambot_2
2368471386,2368471386,GwendaLidtke,Gwenda Lidtke,,,2014-05-04 00:22:01,,,Sun Mar 02 07:12:34 +0000 2014,54,0,0,5,41,True,Spambot_2
2370390223,2370390223,CharlineLebahn,Charline Lebahn,,,2014-05-05 00:22:00,,,Mon Mar 03 13:02:05 +0000 2014,55,0,0,1,33,True,Spambot_2
2370879577,2370879577,ChayaLegum,Chaya Legum,,,2014-05-04 00:22:29,,,Mon Mar 03 19:54:14 +0000 2014,50,0,0,8,37,True,Spambot_2
2372424404,2372424404,CindaKapinos,Cinda Kapinos,,,2014-05-04 00:22:01,,,Tue Mar 04 21:17:59 +0000 2014,61,0,0,1,28,True,Spambot_2
2362680805,2362680805,MeridithLashure,Meridith Lashure,,,2014-05-04 00:22:01,,,Wed Feb 26 13:21:15 +0000 2014,55,0,0,3,33,True,Spambot_2
2369025158,2369025158,OtiliaUhde,Otilia Uhde,,,2014-05-04 00:22:01,,,Sun Mar 02 15:23:58 +0000 2014,49,0,0,6,43,True,Spambot_2
2368501603,2368501603,BrittenyComiso,Britteny Comiso,,,2014-05-04 00:22:01,,,Sun Mar 02 07:33:07 +0000 2014,57,0,0,6,42,True,Spambot_2
2370710791,2370710791,CharitaRaad,Charita Raad,,,2014-05-04 00:22:01,,,Mon Mar 03 17:14:56 +0000 2014,59,0,0,3,38,True,Spambot_2
2366102960,2366102960,CorrinaCogill,Corrina Cogill,,,2014-05-04 00:22:29,,,Fri Feb 28 21:15:06 +0000 2014,57,0,0,2,29,True,Spambot_2
2366486509,2366486509,RoselineDemas,Roseline Demas,,,2014-05-04 00:22:01,,,Sat Mar 01 03:57:24 +0000 2014,55,0,0,1,41,True,Spambot_2
2362500349,2362500349,JeseniaShowes,Jesenia Showes,,,2014-05-04 00:22:29,,,Wed Feb 26 10:43:35 +0000 2014,56,0,0,4,40,True,Spambot_2
2370271153,2370271153,LeeDinkel,Lee Dinkel,,,2014-05-04 00:22:29,,,Mon Mar 03 11:19:35 +0000 2014,64,1,0,8,41,True,Spambot_2
2366748930,2366748930,ArnettaDoukas,Arnetta Doukas,,,2014-05-04 00:22:01,,,Sat Mar 01 08:22:26 +0000 2014,56,0,0,2,33,True,Spambot_2
2370135530,2370135530,TammiBowler,Tammi Bowler,,,2014-05-04 00:22:01,,,Mon Mar 03 09:19:03 +0000 2014,60,0,0,3,41,True,Spambot_2
2372706620,2372706620,CarolynGullotta,Carolyn Gullotta,,,2014-05-04 00:22:01,,,Tue Mar 04 22:46:22 +0000 2014,51,0,0,2,45,True,Spambot_2
2367747931,2367747931,HayleySenna,Hayley Senna,,,2014-05-04 00:22:01,,,Sat Mar 01 22:57:00 +0000 2014,61,0,0,5,40,True,Spambot_2
2365544120,2365544120,MegKatsch,Meg Katsch,,,2014-05-04 00:22:01,,,Fri Feb 28 12:37:16 +0000 2014,55,0,0,7,43,True,Spambot_2
2372426700,2372426700,NataliaGaut,Natalia Gaut,,,2014-05-04 00:22:31,,,Tue Mar 04 21:20:07 +0000 2014,55,0,0,5,39,True,Spambot_2
2372887765,2372887765,GuadalupeLanden,Guadalupe Landen,,,2014-05-04 00:22:01,,,Tue Mar 04 23:55:45 +0000 2014,62,0,0,5,32,True,Spambot_2
2372977182,2372977182,ZandraMonsalve,Zandra Monsalve,,,2014-05-04 00:22:01,,,Wed Mar 05 01:40:59 +0000 2014,65,0,0,3,35,True,Spambot_2
2362625282,2362625282,MaryjaneKudej,Maryjane Kudej,,,2014-05-04 00:22:31,,,Wed Feb 26 12:41:38 +0000 2014,47,0,0,7,39,True,Spambot_2
2366433282,2366433282,CarlynDelmont,Carlyn Delmont,,,2014-05-04 00:22:01,,,Sat Mar 01 03:13:44 +0000 2014,62,0,0,2,41,True,Spambot_2
2362432279,2362432279,EdythSoderman,Edyth Soderman,,,2014-05-04 00:22:01,,,Wed Feb 26 09:34:53 +0000 2014,59,0,0,5,45,True,Spambot_2
2363940350,2363940350,KendraWisz,Kendra Wisz,,,2014-05-04 00:22:01,,,Thu Feb 27 09:57:34 +0000 2014,59,0,0,6,41,True,Spambot_2
2362768316,2362768316,KrystaDonati,Krysta Donati,,,2014-05-04 00:22:01,,,Wed Feb 26 14:34:02 +0000 2014,64,0,0,4,36,True,Spambot_2
2368546075,2368546075,TreenaLueth,Treena Lueth,,,2014-05-04 00:22:03,,,Sun Mar 02 08:17:11 +0000 2014,64,0,0,5,42,True,Spambot_2
2362399584,2362399584,KailaMaly,Kaila Maly,,,2014-05-04 00:22:03,,,Wed Feb 26 09:10:55 +0000 2014,53,1,0,0,39,True,Spambot_2
2366216821,2366216821,BrittenyKroes,Britteny Kroes,,,2014-05-04 00:22:03,,,Fri Feb 28 23:15:59 +0000 2014,43,1,0,5,42,True,Spambot_2
2366681186,2366681186,AlyshaRosenholm,Alysha Rosenholm,,,2014-05-04 00:22:03,,,Sat Mar 01 07:12:48 +0000 2014,58,0,0,4,35,True,Spambot_2
2367815376,2367815376,AssuntaFetterly,Assunta Fetterly,,,2014-05-04 00:22:03,,,Sat Mar 01 23:56:08 +0000 2014,56,1,0,6,41,True,Spambot_2
2366093209,2366093209,ToyaLandwehr,Toya Landwehr,,,2014-05-04 00:22:03,,,Fri Feb 28 20:49:51 +0000 2014,53,0,0,3,40,True,Spambot_2
2367820136,2367820136,EdelmiraKeblish,Edelmira Keblish,,,2014-05-04 00:22:03,,,Sat Mar 01 23:58:24 +0000 2014,53,0,0,6,37,True,Spambot_2
2367816037,2367816037,ShandiWilbanks,Shandi Wilbanks,,,2014-05-04 00:22:03,,,Sat Mar 01 23:49:21 +0000 2014,64,0,0,8,42,True,Spambot_2
2368640768,2368640768,CamillaBurdess,Camilla Burdess,,,2014-05-04 00:22:03,,,Sun Mar 02 09:54:31 +0000 2014,57,0,0,7,40,True,Spambot_2
2365452031,2365452031,StellaAllegrini,Stella Allegrini,,,2014-05-04 00:22:03,,,Fri Feb 28 11:06:31 +0000 2014,69,0,0,6,34,True,Spambot_2
2363921462,2363921462,LeannQuella,Leann Quella,,,2014-05-04 00:22:31,,,Thu Feb 27 09:37:20 +0000 2014,58,1,0,3,35,True,Spambot_2
2370866503,2370866503,CarinCurto,Carin Curto,,,2014-05-04 00:22:03,,,Mon Mar 03 19:42:18 +0000 2014,64,0,0,6,42,True,Spambot_2
2366106576,2366106576,MaeganVecchia,Maegan Vecchia,,,2014-05-04 00:22:03,,,Fri Feb 28 21:23:04 +0000 2014,62,1,0,2,30,True,Spambot_2
2364519254,2364519254,OnieRak,Onie Rak,,,2014-05-04 00:22:03,,,Thu Feb 27 18:22:56 +0000 2014,64,0,0,3,38,True,Spambot_2
2363972724,2363972724,JasonTalas,Jason Talas,,,2014-05-04 00:22:03,,,Thu Feb 27 10:31:06 +0000 2014,63,0,0,2,38,True,Spambot_2
2369094828,2369094828,TrinhBuzzeo,Trinh Buzzeo,,,2014-05-04 00:22:03,,,Sun Mar 02 16:24:06 +0000 2014,59,0,0,7,35,True,Spambot_2
2370754393,2370754393,SunnyFerren,Sunny Ferren,,,2014-05-04 00:22:03,,,Mon Mar 03 17:53:51 +0000 2014,64,0,0,3,39,True,Spambot_2
2369953634,2369953634,MartinMcthune,Martin Mcthune,,,2014-05-04 00:22:03,,,Mon Mar 03 06:18:36 +0000 2014,55,0,0,5,39,True,Spambot_2
2368267232,2368267232,VilmaDanson,Vilma Danson,,,2014-05-04 00:22:03,,,Sun Mar 02 04:23:01 +0000 2014,63,0,0,3,38,True,Spambot_2
2360709846,2360709846,IreneToce,Irene Toce,,,2014-05-04 00:22:03,,,Tue Feb 25 07:56:21 +0000 2014,55,0,0,10,39,True,Spambot_2
2360122968,2360122968,ShelliVelasco,Shelli Velasco,,,2014-05-04 00:22:03,,,Mon Feb 24 22:48:03 +0000 2014,59,0,0,2,40,True,Spambot_2
2360232462,2360232462,EmeritaTurcios,Emerita Turcios,,,2014-05-04 00:22:03,,,Tue Feb 25 00:38:09 +0000 2014,53,1,0,5,42,True,Spambot_2
2360206722,2360206722,JohanneCypher,Johanne Cypher,,,2014-05-04 00:22:31,,,Tue Feb 25 00:13:29 +0000 2014,60,0,0,6,34,True,Spambot_2
2360171743,2360171743,CassidyAquino,Cassidy Aquino,,,2014-05-04 00:22:03,,,Mon Feb 24 23:29:36 +0000 2014,51,0,0,5,42,True,Spambot_2
2361350796,2361350796,KellyeOkelly,Kellye Okelly,,,2014-05-04 00:22:03,,,Tue Feb 25 16:41:29 +0000 2014,64,0,0,8,39,True,Spambot_2
2359978951,2359978951,RisaLagrasse,Risa Lagrasse,,,2014-05-04 00:22:03,,,Mon Feb 24 20:05:22 +0000 2014,48,1,0,2,31,True,Spambot_2
2359582422,2359582422,LizzieRaducha,Lizzie Raducha,,,2014-05-04 00:22:03,,,Mon Feb 24 14:27:56 +0000 2014,51,0,0,6,36,True,Spambot_2
2359963934,2359963934,DelorasGomzales,Deloras Gomzales,,,2014-05-04 00:22:03,,,Mon Feb 24 19:55:24 +0000 2014,59,1,0,5,37,True,Spambot_2
2360646732,2360646732,DanutaRidlon,Danuta Ridlon,,,2014-05-04 00:22:03,,,Tue Feb 25 06:54:29 +0000 2014,53,0,0,4,41,True,Spambot_2
2360307002,2360307002,TulaHeiler,Tula Heiler,,,2014-05-04 00:22:03,,,Tue Feb 25 01:44:22 +0000 2014,50,0,0,8,40,True,Spambot_2
2360011250,2360011250,JaninaBrummet,Janina Brummet,,,2014-05-04 00:22:03,,,Mon Feb 24 20:48:02 +0000 2014,55,0,0,4,40,True,Spambot_2
2361636991,2361636991,AmberlyVitro,Amberly Vitro,,,2014-05-04 00:22:03,,,Tue Feb 25 20:45:49 +0000 2014,64,1,0,4,41,True,Spambot_2
2359792957,2359792957,NanaShehane,Nana Shehane,,,2014-05-04 00:22:03,,,Mon Feb 24 17:06:03 +0000 2014,62,0,0,11,49,True,Spambot_2
2358500215,2358500215,JoiKorner,Joi Korner,,,2014-05-04 00:22:03,,,Sun Feb 23 20:51:13 +0000 2014,70,0,0,6,42,True,Spambot_2
2359671380,2359671380,DarciJepperson,Darci Jepperson,,,2014-05-04 00:22:03,,,Mon Feb 24 15:32:39 +0000 2014,58,1,0,4,38,True,Spambot_2
2359545961,2359545961,PetraRiseden,Petra Riseden,,,2014-05-04 00:22:03,,,Mon Feb 24 13:55:37 +0000 2014,59,1,0,7,48,True,Spambot_2
2359008889,2359008889,NicolasaAchee,Nicolasa Achee,,,2014-05-04 00:22:03,,,Mon Feb 24 05:23:48 +0000 2014,65,0,0,9,39,True,Spambot_2
2359594130,2359594130,MinLonon,Min Lonon,,,2014-05-04 00:22:03,,,Mon Feb 24 14:35:02 +0000 2014,62,0,0,5,36,True,Spambot_2
2358755755,2358755755,MarjoryLichty,Marjory Lichty,,,2014-05-04 00:22:05,,,Mon Feb 24 01:23:26 +0000 2014,64,0,0,7,38,True,Spambot_2
2358649813,2358649813,DulcieStika,Dulcie Stika,,,2014-05-04 00:22:05,,,Sun Feb 23 23:30:30 +0000 2014,63,0,0,9,40,True,Spambot_2
2358670712,2358670712,NanetteRetzer,Nanette Retzer,,,2014-05-04 00:22:05,,,Sun Feb 23 23:59:53 +0000 2014,54,0,0,8,35,True,Spambot_2
2357923580,2357923580,KlaraWooton,Klara Wooton,,,2014-05-04 00:22:05,,,Sun Feb 23 12:23:47 +0000 2014,55,0,0,4,36,True,Spambot_2
2357818585,2357818585,AshtonWela,Ashton Wela,,,2014-05-04 00:22:05,,,Sun Feb 23 10:35:11 +0000 2014,67,0,0,0,33,True,Spambot_2
2358472844,2358472844,LenaAuberry,Lena Auberry,,,2014-05-04 00:22:05,,,Sun Feb 23 20:29:59 +0000 2014,61,0,0,5,40,True,Spambot_2
2358201060,2358201060,DorettaLynott,Doretta Lynott,,,2014-05-04 00:22:05,,,Sun Feb 23 16:25:57 +0000 2014,63,0,0,8,38,True,Spambot_2
2358317084,2358317084,MarceneBrittin,Marcene Brittin,,,2014-05-04 00:22:05,,,Sun Feb 23 18:03:37 +0000 2014,60,1,0,4,45,True,Spambot_2
2358223824,2358223824,KaitlynMousel,Kaitlyn Mousel,,,2014-05-04 00:22:05,,,Sun Feb 23 16:44:56 +0000 2014,58,1,0,1,32,True,Spambot_2
2357778506,2357778506,KathiAnello,Kathi Anello,,,2014-05-04 00:22:05,,,Sun Feb 23 10:00:03 +0000 2014,62,0,0,7,36,True,Spambot_2
2358030026,2358030026,RandaMarak,Randa Marak,,,2014-05-04 00:22:05,,,Sun Feb 23 13:58:21 +0000 2014,64,0,0,6,36,True,Spambot_2
2357087401,2357087401,KerryToefield,Kerry Toefield,,,2014-05-04 00:22:05,,,Sat Feb 22 23:14:55 +0000 2014,68,0,0,5,39,True,Spambot_2
2353052042,2353052042,WeiMcaboy,Wei Mcaboy,,,2014-05-04 00:22:05,,,Thu Feb 20 10:39:37 +0000 2014,60,0,0,8,40,True,Spambot_2
2358425053,2358425053,AlbaPoth,Alba Poth,,,2014-05-04 00:22:05,,,Sun Feb 23 19:35:53 +0000 2014,64,0,0,2,42,True,Spambot_2
2357780342,2357780342,FlorFolken,Flor Folken,,,2014-05-04 00:22:05,,,Sun Feb 23 10:02:31 +0000 2014,62,1,0,1,30,True,Spambot_2
2357911592,2357911592,LigiaHartless,Ligia Hartless,,,2014-05-04 00:22:05,,,Sun Feb 23 12:12:32 +0000 2014,60,1,0,9,38,True,Spambot_2
2357240377,2357240377,BethelCoskey,Bethel Coskey,,,2014-05-04 00:22:05,,,Sun Feb 23 01:37:54 +0000 2014,66,0,0,4,34,True,Spambot_2
2356644236,2356644236,JuliannePiatek,Julianne Piatek,,,2014-05-04 00:22:05,,,Sat Feb 22 17:11:46 +0000 2014,64,0,0,7,35,True,Spambot_2
2357233860,2357233860,NadineToot,Nadine Toot,,,2014-05-04 00:22:05,,,Sun Feb 23 01:40:26 +0000 2014,55,0,0,6,34,True,Spambot_2
2357818501,2357818501,NakeshaInaba,Nakesha Inaba,,,2014-05-04 00:22:05,,,Sun Feb 23 10:35:34 +0000 2014,61,0,0,3,37,True,Spambot_2
2352477667,2352477667,VeronaInaba,Verona Inaba,,,2014-05-04 00:22:05,,,Thu Feb 20 00:58:02 +0000 2014,57,1,0,6,47,True,Spambot_2
2357391776,2357391776,AngellaLockard,Angella Lockard,,,2014-05-04 00:22:05,,,Sun Feb 23 04:00:04 +0000 2014,61,0,0,9,42,True,Spambot_2
2357439120,2357439120,OkStudyvin,Ok Studyvin,,,2014-05-04 00:22:05,,,Sun Feb 23 04:43:35 +0000 2014,60,1,0,4,40,True,Spambot_2
2352434670,2352434670,MelissaHeisel,Melissa Heisel,,,2014-05-04 00:22:05,,,Thu Feb 20 00:22:17 +0000 2014,60,0,0,6,44,True,Spambot_2
2357529392,2357529392,BeaulahLococo,Beaulah Lococo,,,2014-05-04 00:22:05,,,Sun Feb 23 06:04:13 +0000 2014,55,0,0,4,44,True,Spambot_2
2357174629,2357174629,SherryOrduno,Sherry Orduno,,,2014-05-04 00:22:05,,,Sun Feb 23 00:36:11 +0000 2014,57,0,0,5,44,True,Spambot_2
2350087202,2350087202,MaStoutenburg,Ma Stoutenburg,,,2014-05-04 00:22:05,,,Tue Feb 18 13:04:45 +0000 2014,60,1,0,3,39,True,Spambot_2
2357179218,2357179218,JoetteItkin,Joette Itkin,,,2014-05-04 00:22:05,,,Sun Feb 23 00:49:01 +0000 2014,51,0,0,1,41,True,Spambot_2
2357517385,2357517385,RosanaHeimlich,Rosana Heimlich,,,2014-05-04 00:22:05,,,Sun Feb 23 05:46:13 +0000 2014,58,1,0,3,44,True,Spambot_2
2357517396,2357517396,MyrtisHoguet,Myrtis Hoguet,,,2014-05-04 00:22:05,,,Sun Feb 23 05:54:28 +0000 2014,60,0,0,5,46,True,Spambot_2
2357121385,2357121385,SundayVodopich,Sunday Vodopich,,,2014-05-04 00:22:05,,,Sat Feb 22 23:45:40 +0000 2014,65,0,0,6,40,True,Spambot_2
2357185441,2357185441,EllieSewall,Ellie Sewall,,,2014-05-04 00:22:05,,,Sun Feb 23 00:47:05 +0000 2014,56,0,0,8,40,True,Spambot_2
2357400720,2357400720,AdahKotowski,Adah Kotowski,,,2014-05-04 00:22:05,,,Sun Feb 23 04:09:24 +0000 2014,63,0,0,3,41,True,Spambot_2
2356948754,2356948754,EustoliaAuxier,Eustolia Auxier,,,2014-05-04 00:22:05,,,Sat Feb 22 21:20:18 +0000 2014,59,0,0,3,41,True,Spambot_2
2356745930,2356745930,TamraSadbury,Tamra Sadbury,,,2014-05-04 00:22:05,,,Sat Feb 22 18:34:42 +0000 2014,60,0,0,2,38,True,Spambot_2
2357269958,2357269958,MagenGriffth,Magen Griffth,,,2014-05-04 00:22:05,,,Sun Feb 23 02:11:00 +0000 2014,72,0,0,4,34,True,Spambot_2
2357577606,2357577606,DarlaBurkhart,Darla Burkhart,,,2014-05-04 00:22:05,,,Sun Feb 23 06:51:06 +0000 2014,67,0,0,4,41,True,Spambot_2
2357425536,2357425536,MedaTatlock,Meda Tatlock,,,2014-05-04 00:22:05,,,Sun Feb 23 04:30:56 +0000 2014,69,0,0,2,43,True,Spambot_2
2356788036,2356788036,LuannLeverton,Luann Leverton,,,2014-05-04 00:22:05,,,Sat Feb 22 19:10:30 +0000 2014,75,0,0,1,41,True,Spambot_2
2356716336,2356716336,ElmiraLomedico,Elmira Lomedico,,,2014-05-04 00:22:05,,,Sat Feb 22 18:10:56 +0000 2014,71,0,0,3,35,True,Spambot_2
2356628791,2356628791,HarmonyJutras,Harmony Jutras,,,2014-05-04 00:22:05,,,Sat Feb 22 16:53:03 +0000 2014,71,0,0,7,44,True,Spambot_2
2356749306,2356749306,ShonaGuers,Shona Guers,,,2014-05-04 00:22:05,,,Sat Feb 22 18:38:53 +0000 2014,64,0,0,8,39,True,Spambot_2
2357249522,2357249522,LenitaReeder,Lenita Reeder,,,2014-05-04 00:22:05,,,Sun Feb 23 01:52:50 +0000 2014,72,0,0,5,44,True,Spambot_2
2357550192,2357550192,GlennisVanbelle,Glennis Vanbelle,,,2014-05-04 00:22:05,,,Sun Feb 23 06:25:33 +0000 2014,65,0,0,10,41,True,Spambot_2
2357405132,2357405132,LatiaOssman,Latia Ossman,,,2014-05-04 00:22:05,,,Sun Feb 23 04:11:22 +0000 2014,56,0,0,4,43,True,Spambot_2
2357266153,2357266153,TatianaColling,Tatiana Colling,,,2014-05-04 00:22:06,,,Sun Feb 23 02:01:19 +0000 2014,67,0,0,8,40,True,Spambot_2
2357513742,2357513742,MaxieBolch,Maxie Bolch,,,2014-05-04 00:22:06,,,Sun Feb 23 05:51:44 +0000 2014,63,0,0,4,43,True,Spambot_2
2357363780,2357363780,VerniceKnoop,Vernice Knoop,,,2014-05-04 00:22:06,,,Sun Feb 23 03:34:36 +0000 2014,59,1,0,5,38,True,Spambot_2
2357114827,2357114827,KatheyBrodbeck,Kathey Brodbeck,,,2014-05-04 00:22:06,,,Sat Feb 22 23:39:31 +0000 2014,59,0,0,1,40,True,Spambot_2
2355720847,2355720847,MargoVanderpol,Margo Vanderpol,,,2014-05-04 00:22:06,,,Sat Feb 22 03:36:23 +0000 2014,48,0,0,3,45,True,Spambot_2
2356711082,2356711082,OliviaGutherie,Olivia Gutherie,,,2014-05-04 00:22:06,,,Sat Feb 22 18:05:35 +0000 2014,48,0,0,10,40,True,Spambot_2
2356608920,2356608920,JeanineTietjen,Jeanine Tietjen,,,2014-05-04 00:22:06,,,Sat Feb 22 16:42:10 +0000 2014,68,0,0,9,37,True,Spambot_2
2357279342,2357279342,KatharynMacafee,Katharyn Macafee,,,2014-05-04 00:22:06,,,Sun Feb 23 02:18:57 +0000 2014,54,0,0,3,41,True,Spambot_2
2357462521,2357462521,LorinaDyce,Lorina Dyce,,,2014-05-04 00:22:06,,,Sun Feb 23 04:56:19 +0000 2014,53,0,0,8,40,True,Spambot_2
2352803594,2352803594,FlorencePacleb,Florence Pacleb,,,2014-05-04 00:22:06,,,Thu Feb 20 06:10:24 +0000 2014,53,1,0,8,35,True,Spambot_2
2357369990,2357369990,DebMoisant,Deb Moisant,,,2014-05-04 00:22:06,,,Sun Feb 23 03:40:10 +0000 2014,53,0,0,7,41,True,Spambot_2
2357267365,2357267365,DonaOlexy,Dona Olexy,,,2014-05-04 00:22:06,,,Sun Feb 23 02:02:42 +0000 2014,57,0,0,6,35,True,Spambot_2
2354137716,2354137716,RosenaTurnner,Rosena Turnner,,,2014-05-04 00:22:06,,,Fri Feb 21 03:11:45 +0000 2014,62,1,0,5,42,True,Spambot_2
2357179152,2357179152,RaeannLeichner,Raeann Leichner,,,2014-05-04 00:22:06,,,Sun Feb 23 00:49:26 +0000 2014,66,0,0,8,45,True,Spambot_2
2357139878,2357139878,LennieHilmes,Lennie Hilmes,,,2014-05-04 00:22:06,,,Sun Feb 23 00:09:47 +0000 2014,62,0,0,6,39,True,Spambot_2
2352984618,2352984618,DominiqueHuante,Dominique Huante,,,2014-05-04 00:22:06,,,Thu Feb 20 09:30:22 +0000 2014,64,0,0,4,34,True,Spambot_2
2353472989,2353472989,ClarissaStreu,Clarissa Streu,,,2014-05-04 00:22:06,,,Thu Feb 20 16:15:07 +0000 2014,60,0,0,5,34,True,Spambot_2
2356142359,2356142359,FredericaCarlos,Frederica Carlos,,,2014-05-04 00:22:06,,,Sat Feb 22 10:14:25 +0000 2014,57,0,0,5,44,True,Spambot_2
2353359810,2353359810,SauAgundez,Sau Agundez,,,2014-05-04 00:22:06,,,Thu Feb 20 14:53:09 +0000 2014,62,0,0,6,39,True,Spambot_2
2356701367,2356701367,PamulaPravata,Pamula Pravata,,,2014-05-04 00:22:06,,,Sat Feb 22 17:51:49 +0000 2014,65,1,0,4,41,True,Spambot_2
2352155646,2352155646,HaroldMelby,Harold Melby,,,2014-05-04 00:22:06,,,Wed Feb 19 19:34:35 +0000 2014,59,0,0,9,37,True,Spambot_2
2352660283,2352660283,OletaCassetta,Oleta Cassetta,,,2014-05-04 00:22:06,,,Thu Feb 20 03:41:20 +0000 2014,56,0,0,3,41,True,Spambot_2
2355781981,2355781981,CeliaCantey,Celia Cantey,,,2014-05-04 00:22:06,,,Sat Feb 22 04:31:30 +0000 2014,65,0,0,7,42,True,Spambot_2
2354335766,2354335766,DeloisVotaw,Delois Votaw,,,2014-05-04 00:22:06,,,Fri Feb 21 06:14:52 +0000 2014,60,0,0,8,37,True,Spambot_2
